Sample in Buffer,Sample in Window,TRIGGER,ila_data[639:0],bram_address[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX
609,609,0,e56508ca641a1cd1cb5b9943f2fa6f97e0343ac7467c170d8f19fc7ee4a3229e0ae24300b94759bae58a426a223eb6b889cab6bc310355a621c42f419bcbc9069811d9559030413440fbdab9c83d6e8a,15
610,610,0,e56508ca641a1cd1cb5b9943f2fa6f97e0343ac7467c170d8f19fc7ee4a3229e0ae24300b94759bae58a426a223eb6b889cab6bc310355a621c42f419bcbc9069811d9559030413440fbdab9c83d6e8a,15
611,611,0,0920e09642620e24c934db9891647cb093d2634e22621241d70352f1fcfdca05513840e7f3c5c014d7ed23aa0694a21ebaa5ebde2ae699fd041812f71c1789727401e0ccc4e3e5e480d6d8006a83824a,15
612,612,0,c66dc0f21942b8418635b1b3ebfbb2e99a83664d686f14d320b7658472c3cb0c1ca5d98092aa4cb5041903051b128f2eee1bf4727602a205a4b5fb4e24c2849346169e28e9c804928c8a0ac35d0ca406,16
613,613,0,fc6d48771972ba638622b1b3e23bb27ffa51a8f1553a744083ca43eb4f3376b43b4192d4708c85366b592d116de553c54e69295fd22a32514bb2a9efd2de8facc75150cb82c1e3a35a42bc1f47770410,16
614,614,0,fc6d48771972ba638622b1b3e23bb27ffa51a8f1553a744083ca43eb4f3376b43b4192d4708c85366b592d116de553c54e69295fd22a32514bb2a9efd2de8facc75150cb82c1e3a35a42bc1f47770410,16
615,615,0,fc6d48771972ba638622b1b3e23bb27ffa51a8f1553a744083ca43eb4f3376b43b4192d4708c85366b592d116de553c54e69295fd22a32514bb2a9efd2de8facc75150cb82c1e3a35a42bc1f47770410,16
616,616,0,dee796d1662c1a12ae89d387a7b0928ba0c8d4bbcb558cb02ca68ce043f8b6da59c9e1314f06742299aed4a8469c825bb0d5ef2396e0c097ae06140245eb7944c0efc930c6c789d7db0db8ada5b11a02,16
617,617,0,2d2ac01848b9e0dfbbd90c3802d3851a19181c41521205942bd502d49f9157ae2c4f80c6b72cbf8144e6e3c74b7638deb4293256530193288f386e37e1d869020b61c39c2f45afb48ead12ef28e2f6a6,17
618,618,0,ee9eeec2cb8a9cca539db038e207c59e7e18480c33a0b9b16ec16e7423e13330dce04bfb5a11a642ad1c031446c0ed42fc4195d6276e02c4c8f470b2121d5a02bb9450a2e29d4c67327cac47e5208baa,17
619,619,0,ee9eeec2cb8a9cca539db038e207c59e7e18480c33a0b9b16ec16e7423e13330dce04bfb5a11a642ad1c031446c0ed42fc4195d6276e02c4c8f470b2121d5a02bb9450a2e29d4c67327cac47e5208baa,17
620,620,0,ee9eeec2cb8a9cca539db038e207c59e7e18480c33a0b9b16ec16e7423e13330dce04bfb5a11a642ad1c031446c0ed42fc4195d6276e02c4c8f470b2121d5a02bb9450a2e29d4c67327cac47e5208baa,17
621,621,0,7e9a28ab2c046103e8101a93ee75477c70d5f073de10cb816299880d82114a1752ca59080c77cb5647c0c9165c4022d66bc90e4c54d6b95392882e5d3a3c98278b1309b56107c685af777925dd161c66,17
622,622,0,9e999ff52b8e0110d173d19c9e80a05a2b2072d7f241b7615a5ac9524c808e4c0952b89c500100139b9dd11f8a5474bd2b012c6629e8be8dcb69905923244bee98596bee04844ae7526567f43e372c38,18
623,623,0,3b5f1c22f5b6e6803aa2ea9d3abcdb7becd2bb66f2d994c58fbc7794a280a8a4dbba7be52f087f2b2b4dada35f9b2a3ef39bf0e2037bb3c3d1e9d00f4b326846a010ab60c90cc4ac8751829e244f4455,18
624,624,0,3b5f1c22f5b6e6803aa2ea9d3abcdb7becd2bb66f2d994c58fbc7794a280a8a4dbba7be52f087f2b2b4dada35f9b2a3ef39bf0e2037bb3c3d1e9d00f4b326846a010ab60c90cc4ac8751829e244f4455,18
625,625,0,3b5f1c22f5b6e6803aa2ea9d3abcdb7becd2bb66f2d994c58fbc7794a280a8a4dbba7be52f087f2b2b4dada35f9b2a3ef39bf0e2037bb3c3d1e9d00f4b326846a010ab60c90cc4ac8751829e244f4455,18
626,626,0,ffcdca0b211812293952479340858f5b72e520441bb281f68c1410253793129a40eccda8a6e1694958f241b3466aa166f1f0a04911a965d5575b60824b3115563d04e191672711b6aa03c6b20005e9a9,18
627,627,0,2bcf2f504ae028bcd20b3d9aade7523ed02704b58b40f1a1a758b01e6ee051c0e7516f30800f92690701bbd01a1eb909b9a00ae32b85d020d393a84d1a465139fd06aa71ae8a2dfbf113b6d03dcb74f1,19
628,628,0,e9216a820ed2c4c0142227c4ef6d0d358e1ca61bdf1e0a233b43c82facf2891e45e29152dbb764d610b525bbeb5fc276e12f49cbd5a9edae4e0a6d43c24b1fc224e09d590813a183411cf9811a3ea78b,19
629,629,0,e9216a820ed2c4c0142227c4ef6d0d358e1ca61bdf1e0a233b43c82facf2891e45e29152dbb764d610b525bbeb5fc276e12f49cbd5a9edae4e0a6d43c24b1fc224e09d590813a183411cf9811a3ea78b,19
630,630,0,e9216a820ed2c4c0142227c4ef6d0d358e1ca61bdf1e0a233b43c82facf2891e45e29152dbb764d610b525bbeb5fc276e12f49cbd5a9edae4e0a6d43c24b1fc224e09d590813a183411cf9811a3ea78b,19
631,631,0,49d2f981307c7157f599b95b003e180335216baaec998696622834125201291eed90f23707f8026e5d0e7597ebc632324904c93f3e5d97611e5bcc9a17fa74b78d0f0e2b422db4c7faa40d09a7111827,19
632,632,0,7af02933d98f91134cf77db6d60629b5768da17b3a515155b800eb07b5b4664b0c428c4622aca46c54609dbed5eed0d9bf7248189665deba4e2097ce0562c569226780e17f3f150d87072806a0ce689d,1a
633,633,0,f219877f777809321e3edd0ac4280b8f4da183ceeebed14d9cf6841c6dfe1b3324cb60c2372774fc1e6adbe91f96961d2690f7dc8365e61dd7393c6f9388610763f093b1e45aae626f641d7072623bae,1a
634,634,0,f219877f777809321e3edd0ac4280b8f4da183ceeebed14d9cf6841c6dfe1b3324cb60c2372774fc1e6adbe91f96961d2690f7dc8365e61dd7393c6f9388610763f093b1e45aae626f641d7072623bae,1a
635,635,0,f219877f777809321e3edd0ac4280b8f4da183ceeebed14d9cf6841c6dfe1b3324cb60c2372774fc1e6adbe91f96961d2690f7dc8365e61dd7393c6f9388610763f093b1e45aae626f641d7072623bae,1a
636,636,0,0c80b4b9825afbbc227064b69bd944389f10708067488425dead66feb691cd4ea31561a4764f43db3d70fa8c1723def2088c294001531a82185dc5dc662c6646a8a905f26bc1f42b8b1aabc327af6848,1a
637,637,0,bc5c054512bc1875f208cb1d2337649a8aa10127805814a5771a45822813805f29a3a5c74408ac93f7ac390305310c751d738c21d4815cc4167eab92c9c0ea05f96aa7a36a86029d6f5b03e300c93060,1b
638,638,0,af06e549e65261b3f2b753cb54e553e74c5d3e5d89f08c93d5b219d160cde4158d288b81fb5d02cee6e2746ec3159f916a76c08e80f48fd87d079b2570a24e02dddfccea1b4c0cf8fe3bc8f67d9022d8,1b
639,639,0,af06e549e65261b3f2b753cb54e553e74c5d3e5d89f08c93d5b219d160cde4158d288b81fb5d02cee6e2746ec3159f916a76c08e80f48fd87d079b2570a24e02dddfccea1b4c0cf8fe3bc8f67d9022d8,1b
640,640,0,af06e549e65261b3f2b753cb54e553e74c5d3e5d89f08c93d5b219d160cde4158d288b81fb5d02cee6e2746ec3159f916a76c08e80f48fd87d079b2570a24e02dddfccea1b4c0cf8fe3bc8f67d9022d8,1b
641,641,0,fd7b2b1230e994340d1304fc5f19002440764f2c680d5365d5fab769b22c785b7446c8225a23a0fa01a85034e69d04b771c2893b64746f7b904a5b56d1afd8be1248474cfea0f870d089864500019e77,1b
642,642,0,d461e355ee14f2170d656a21253d09015821b50e12a04f92ba909f8e9dd1273e05638c896b8549d80b850dba57cca0551141ebda1aa9c12201628f92484412402241ab22129730734f5638d1c04b5811,1c
643,643,0,95175764f9e0d31761ff4c63cb3343b89ad58ed7ae93457e551c3c4a7891ba28301c1f6bb750920b13d12f21a0dbd03760240919e3218944fc9edd385e7f98215a39b8a613537be31f913b0ec1d17284,1c
644,644,0,95175764f9e0d31761ff4c63cb3343b89ad58ed7ae93457e551c3c4a7891ba28301c1f6bb750920b13d12f21a0dbd03760240919e3218944fc9edd385e7f98215a39b8a613537be31f913b0ec1d17284,1c
645,645,0,95175764f9e0d31761ff4c63cb3343b89ad58ed7ae93457e551c3c4a7891ba28301c1f6bb750920b13d12f21a0dbd03760240919e3218944fc9edd385e7f98215a39b8a613537be31f913b0ec1d17284,1c
646,646,0,268bc87102ea69f41197d2961e38605b66114f2b8245ba0d963178e285028b1695771ab6478fa131c42d6792097817e4952571043a1b8ac12ccb005360a6c6708000d151ed6d7610ee823a815ca4657e,1c
647,647,0,544388120080023c6ba75009ee344c6f20408bf274f6f3892faa251146443d171882ac34c14a7625e5c26648cb6e0eaa280dfa24fc70371e003531a180352a4f700ac550a3b68b17849fe4d230a90340,1d
648,648,0,568dc2116529c45bb19e5f654f93e3d73c263b675afa66b34d8024764134c550b804a8f7436e8519777846ee17a99bcac1d7e65ed2117b08e7d7c8c7e31eddcd734a6fc86f53815bc9e06e4bcfabb26d,1d
649,649,0,568dc2116529c45bb19e5f654f93e3d73c263b675afa66b34d8024764134c550b804a8f7436e8519777846ee17a99bcac1d7e65ed2117b08e7d7c8c7e31eddcd734a6fc86f53815bc9e06e4bcfabb26d,1d
650,650,0,568dc2116529c45bb19e5f654f93e3d73c263b675afa66b34d8024764134c550b804a8f7436e8519777846ee17a99bcac1d7e65ed2117b08e7d7c8c7e31eddcd734a6fc86f53815bc9e06e4bcfabb26d,1d
651,651,0,29c2155d90d0497a881a39814e781a1a713b28b7004ad285dc057f992c85500348034d0aa1be081513230f5f8bca105e5870ae1f6045690b4091b44bf730ba820c1a987df778e163c083ea18efb2e663,1d
652,652,0,c1ab7e430154dddd758c40ed10c7b1456bbab05564eace9c29c5ff0e3c2338201091555364840335a80558acc200f2842c9432dc0d28d1aac058460d986ab58f7d782c800ed6d0706bcf88bdd1d124c0,1e
653,653,0,c8610ee9a750baad8f6d7253ad42a2c72eea5411e9792452d5b3c0e1777bbd823bb33e1b8501c4c78d0ab43fe35718d119a730f0f6989d172092354ce1ad7717c1e1e61bd8c4066c3d166b7d36333dc2,1e
654,654,0,c8610ee9a750baad8f6d7253ad42a2c72eea5411e9792452d5b3c0e1777bbd823bb33e1b8501c4c78d0ab43fe35718d119a730f0f6989d172092354ce1ad7717c1e1e61bd8c4066c3d166b7d36333dc2,1e
655,655,0,c8610ee9a750baad8f6d7253ad42a2c72eea5411e9792452d5b3c0e1777bbd823bb33e1b8501c4c78d0ab43fe35718d119a730f0f6989d172092354ce1ad7717c1e1e61bd8c4066c3d166b7d36333dc2,1e
656,656,0,72c38b00eb5847ec385ed94513204003a5baa6925dfb508cffc671919f369cc40da5575560027a99eea8f7d1b910c1fd5e8702dbb4029c248209d5791e71da06886be8b3826145b35645a809d6bcaa4e,1e
657,657,0,b5759da45f364aca3cce1828583f251c19bbe0a0c7ff98d355129467c30d1f0e50f80952f5a1849661cf2c1671838a9bc5b4dc7a9d14543c4d19f243918083c04559a6a04ba97029c4652ea08a83f4f4,1f
658,658,0,b5752ca45fe64bca3c3c1828583f253e7452f168b196988a3569501df0abb566fd1fb544a82ad1d86f10d0136d3f8ec6d4e73c2c64cb7697d0d8192f0ba2cef05038a274abe280cc3f67c236090745c1,1f
659,659,0,b5752ca45fe64bca3c3c1828583f253e7452f168b196988a3569501df0abb566fd1fb544a82ad1d86f10d0136d3f8ec6d4e73c2c64cb7697d0d8192f0ba2cef05038a274abe280cc3f67c236090745c1,1f
660,660,0,b5752ca45fe64bca3c3c1828583f253e7452f168b196988a3569501df0abb566fd1fb544a82ad1d86f10d0136d3f8ec6d4e73c2c64cb7697d0d8192f0ba2cef05038a274abe280cc3f67c236090745c1,1f
661,661,0,b1a006371bb97babfa9b186912b2392ac6179f92763c4d845fdaf60c86b6ac003700d0884f291f494afd3661faccc590a7c230c500d1a21c6e4a7d6a7e1938595fc5862e6d2ccd65eae171e60c7a1c37,1f
662,662,0,53cf64ae243c207421bd70750c37798a72d1f01f56e50614c6129ccf6445290b598bb51a3a2651e3ec01e405beb9b273f7c4ca7896b3e461674dc440a91b17441057f00ac69a26f016db205530d70a73,20
663,663,0,b49f8723861ecefb42ec749a784fc243c2793e65c0704341280089e5b89b5a14a5b032a52b05466cc49333fbb9f1402a92c7b42d960c9f8090e68febe128afeab3d522494e1f2f5372a2f76adbf54b20,20
664,664,0,b49f8723861ecefb42ec749a784fc243c2793e65c0704341280089e5b89b5a14a5b032a52b05466cc49333fbb9f1402a92c7b42d960c9f8090e68febe128afeab3d522494e1f2f5372a2f76adbf54b20,20
665,665,0,b49f8723861ecefb42ec749a784fc243c2793e65c0704341280089e5b89b5a14a5b032a52b05466cc49333fbb9f1402a92c7b42d960c9f8090e68febe128afeab3d522494e1f2f5372a2f76adbf54b20,20
666,666,0,837877f5650937ec3dd00c7f2694ea606547197a4105c4800293382b82a5080968ad4d49912873f51cf8194f0b079953ecf54228665f2550b0675ccdb2122d40c5a912153361ce6e761aba2166e1180b,20
667,667,0,427c17482adbc3b38e488b5469308136100bd7fd85cda3a71947a44f282a6dd7e1ca80ee9d4910950484d162d427021271cc3a222568748aa1823194815bd0e632053122059b906ffbc42c0780e116c3,21
668,668,0,a308a8daaed9c4c3df11b9a490589a9382231e421f5f24c5cf25d145e0784c6d57cafe81e7f5a2a97ef801524f45e4479ef4f1fd43304ab03943d8e3bcd523e1034f1b0d86d71f6c256145c0bbf42929,21
669,669,0,a308a8daaed9c4c3df11b9a490589a9382231e421f5f24c5cf25d145e0784c6d57cafe81e7f5a2a97ef801524f45e4479ef4f1fd43304ab03943d8e3bcd523e1034f1b0d86d71f6c256145c0bbf42929,21
670,670,0,a308a8daaed9c4c3df11b9a490589a9382231e421f5f24c5cf25d145e0784c6d57cafe81e7f5a2a97ef801524f45e4479ef4f1fd43304ab03943d8e3bcd523e1034f1b0d86d71f6c256145c0bbf42929,21
671,671,0,470997302f34031838783061346182a8c4215618d78af1e521bb18019d128810ba9acc0a2c08106a48dcc1db98236e5169979c2a50a5d4584fc7e7fac2b6bf4869ca3865cbbdbf89d164679c29a14203,21
672,672,0,a0ad187e94045fe577a2bbd70a1a0e98fd89a0cb81598c0d1978c65bde5b0389a7266c1a318c83208d6827e8d508017166574e3d2601f1e39a1d2882dd317d70c2d471e8f2c7a19361999635ecad2498,22
673,673,0,a068017b105b325ffde489e323dd85efc4744352b5822ea86248b14928f7237cb98a6ecd12fd0f14002b08cc4e11642c50a771775973e01847eedd419790d6a6823c4c32628a22f5145f806a3bf4b053,22
674,674,0,a068017b105b325ffde489e323dd85efc4744352b5822ea86248b14928f7237cb98a6ecd12fd0f14002b08cc4e11642c50a771775973e01847eedd419790d6a6823c4c32628a22f5145f806a3bf4b053,22
675,675,0,a068017b105b325ffde489e323dd85efc4744352b5822ea86248b14928f7237cb98a6ecd12fd0f14002b08cc4e11642c50a771775973e01847eedd419790d6a6823c4c32628a22f5145f806a3bf4b053,22
676,676,0,0359a9e691e40d867441040d0a9a4b0bc2020ca8c6a38cd3ed1d1401f24b01a36c74ede09ab2950b49a8812841d20890e7a80ea962758c50f214852b90d1a23084e7a144b8a126d1c994c126e9052048,22
677,677,0,f2d9c95fc922067cc0f4f883e778700a6cb8d11e015082810c86bed40c059940577a91e47cd9416c102e5942be0102805fa149e46ecbcd417522ff053110ac6e8c164bba4466c2a081c5987928112357,23
678,678,0,f25da50f6420067c4ce2f9920378781aeb79699eac786a21e916e55c722f854fc2a83c222335c589eb47a46b97fb1d13338a25cc08e42581abaf24f47b72009cd33c6e7333f67e0844336a169824c4e7,23
679,679,0,f25da50f6420067c4ce2f9920378781aeb79699eac786a21e916e55c722f854fc2a83c222335c589eb47a46b97fb1d13338a25cc08e42581abaf24f47b72009cd33c6e7333f67e0844336a169824c4e7,23
680,680,0,f25da50f6420067c4ce2f9920378781aeb79699eac786a21e916e55c722f854fc2a83c222335c589eb47a46b97fb1d13338a25cc08e42581abaf24f47b72009cd33c6e7333f67e0844336a169824c4e7,23
681,681,0,017e05ff0cfcc603e5220e479d981cae305b0014b65e5a4d70ef4ba5499078f9985ceaabbbe141453b80e1c9a4f6286988908bff6968025f4d3f2bf8051ef40686328378610a49401d090ceddb00ba96,23
682,682,0,b366275fd49eb48db20c9ad82be6ef9d03c8056c30001004301c4e60d111161d61c18e4138e2a8310155db8cb51331e8b6b5e24e44846a310135ad9d81a50c55862c2439eb9460e25cb1f52046e8d4d9,24
683,683,0,79038b39b03d46450470ea32075f948f70676cbde21d83021a62cb56176b2e5593e1ae250f7fe478a0f7927a8cf1220039d710cfbd1d90e3a9562e7b6ecb7854acf8417dde3e0188a43ae11dd80f6023,24
684,684,0,79038b39b03d46450470ea32075f948f70676cbde21d83021a62cb56176b2e5593e1ae250f7fe478a0f7927a8cf1220039d710cfbd1d90e3a9562e7b6ecb7854acf8417dde3e0188a43ae11dd80f6023,24
685,685,0,79038b39b03d46450470ea32075f948f70676cbde21d83021a62cb56176b2e5593e1ae250f7fe478a0f7927a8cf1220039d710cfbd1d90e3a9562e7b6ecb7854acf8417dde3e0188a43ae11dd80f6023,24
686,686,0,83d5bb6f520a51b4a7bc3e7bd15f115d30dcc49976a7484a81dbd9849dd54af853d0422ca248bbbeb03947b08633bf4695b98139704edb816c8d2c41392e352aaa457600694158ab49db085dfabc38a5,24
687,687,0,553441b786ef865067e054540621ab90977f0328549eb49d40a68619610d54202483054fd9115d01002801c33f74999844c04519c18be3b0d1438d5cafcc891c010219eaca0490f2489d5ac2c9a8383a,25
688,688,0,dd2189b6077ba9ed500564d0272e983331886664a96b9c3c7fedcc836870142239633c5c7768070aa0c11d85683d1b8a5eebbac715d72481e359d7fab5b08500fb7b61c08bb310d2a4879a08ef9d6a82,25
689,689,0,dd2189b6077ba9ed500564d0272e983331886664a96b9c3c7fedcc836870142239633c5c7768070aa0c11d85683d1b8a5eebbac715d72481e359d7fab5b08500fb7b61c08bb310d2a4879a08ef9d6a82,25
690,690,0,dd2189b6077ba9ed500564d0272e983331886664a96b9c3c7fedcc836870142239633c5c7768070aa0c11d85683d1b8a5eebbac715d72481e359d7fab5b08500fb7b61c08bb310d2a4879a08ef9d6a82,25
691,691,0,21e324ea648e438e834bd719161cdce8ba96ac79e808f2e103a94e811c2c20caee8bfbf54789d43dc3b0af9fc084f369641754f178544a3c6c8a3948e0553ce6ecb74a12a5e7e00b4ccb39b9586258d3,25
692,692,0,c4942678a6d9154744d063cd1fa06bc1ba675e77d30bc03eb2f690db1c9875c5bbf09059370003820ccf6d064c4468f414558dc6b84ee3e974441a6142d297a78fc5186963767ac4c01fb312aaa444cd,26
693,693,0,526928dc27771d8cabfef8b5dcca551a1d7be9de14af638055746a53c772c3f4824f70b9afd0f949dad49ef326c4851e63252ea9f24f898370ca2a36e01665d7ab5f235747703ad6c8e3f7567d846c8d,26
694,694,0,526928dc27771d8cabfef8b5dcca551a1d7be9de14af638055746a53c772c3f4824f70b9afd0f949dad49ef326c4851e63252ea9f24f898370ca2a36e01665d7ab5f235747703ad6c8e3f7567d846c8d,26
695,695,0,526928dc27771d8cabfef8b5dcca551a1d7be9de14af638055746a53c772c3f4824f70b9afd0f949dad49ef326c4851e63252ea9f24f898370ca2a36e01665d7ab5f235747703ad6c8e3f7567d846c8d,26
696,696,0,48c8067597c4d142a8777103264a0f4012efb60d3a9d41606ad5e26242b274563994ad97470004707150491300876634a2b9c204d061b860a8152f3045c52137b96d80c9a97f7377ef8303305c2e4f97,26
697,697,0,038a0925d154d438c08d75b49bbd342944c5d59c57b4701420a28d5209cc24ff0b9c40a193948a3143352183e039264fe08bf1168c58fff381081828e823b4682bc52f81dbf09502daac28046a6279e5,27
698,698,0,2e70aa31dfa80f91819333c03ebe11489ead3e88f18dd959108a331437457b29a0d50e97d1b7d4fe6018c5f94856ec8cdf15a68718682ba7d5c0849f5dd94e4249b0a88d66da619e2d51019adf7636d6,27
699,699,0,2e70aa31dfa80f91819333c03ebe11489ead3e88f18dd959108a331437457b29a0d50e97d1b7d4fe6018c5f94856ec8cdf15a68718682ba7d5c0849f5dd94e4249b0a88d66da619e2d51019adf7636d6,27
700,700,0,2e70aa31dfa80f91819333c03ebe11489ead3e88f18dd959108a331437457b29a0d50e97d1b7d4fe6018c5f94856ec8cdf15a68718682ba7d5c0849f5dd94e4249b0a88d66da619e2d51019adf7636d6,27
701,701,0,13ac119c6e2c0041203bcf506ae1f034bf80292c5159483657415a95a21b0911994569e04933bb63c56d6ff4f0c699131f5d57e5fac0d05911518444074e8537fa09914d89aa8643b31f33ec125d9d04,27
702,702,0,48f45d57d9fd86fde52708b343831218b16640556bf45d2c81984ae6201ebd0179092845c7259e496b3c1ebb6bc69b1aef8c3b09d486eb01616e886a410030919a78c4de0393d828c14442bc2bfcf984,28
703,703,0,043d0f1e97883e0878547dc456b24d7edc47054355eccfa44116ed81cce4d33b6e99af00549ba80ea7b1c7dc72a2d7ff84ec4c4ed121a1a5572d79616eae1453fc2e61186c2e64c60568c0c6661a86a9,28
704,704,0,043d0f1e97883e0878547dc456b24d7edc47054355eccfa44116ed81cce4d33b6e99af00549ba80ea7b1c7dc72a2d7ff84ec4c4ed121a1a5572d79616eae1453fc2e61186c2e64c60568c0c6661a86a9,28
705,705,0,043d0f1e97883e0878547dc456b24d7edc47054355eccfa44116ed81cce4d33b6e99af00549ba80ea7b1c7dc72a2d7ff84ec4c4ed121a1a5572d79616eae1453fc2e61186c2e64c60568c0c6661a86a9,28
706,706,0,647e7a74fd7b4433320b99b38d2d909021bad4a3eacbcc1baaf3e94fcb31084e21a0ab40860a69e90ad557a018e22e4d446b3617e03026d14e806b3687b222a36cc85163c1ed84a181a930dd3e969756,28
707,707,0,363cb85958dc2911138f1a4af08d26f81383c23c025ec0841983d45e3c06e5ff0d5f93541024066c0a750d38481002f4f192a2e2e69a1791bd27758e33b21e6ffa7a001814dd4cb307c0373487a57b30,29
708,708,0,7a01b857718eb41109f21b8aa704267036515909f544df98974045248831e8103f7981eb82be35dc91fa03141835e8c4909468147452902618989dd255837cce244cc4636e795c406c79cad37c20ad23,29
709,709,0,7a01b857718eb41109f21b8aa704267036515909f544df98974045248831e8103f7981eb82be35dc91fa03141835e8c4909468147452902618989dd255837cce244cc4636e795c406c79cad37c20ad23,29
710,710,0,7a01b857718eb41109f21b8aa704267036515909f544df98974045248831e8103f7981eb82be35dc91fa03141835e8c4909468147452902618989dd255837cce244cc4636e795c406c79cad37c20ad23,29
711,711,0,87db896ce06aa5452e16d51171c8be7550944010da0c8f339b1173e47845aaf4f34c2f0297be5bbb6507f1d4d67fd7840b77b28ce5927662212d380a489c2d2aab83da19c203ffa4d5da96f3e2706c53,29
712,712,0,80dd10337c0da2c120afb265610a125371b3351d23bb522209c9def589068a0beed6e26a59dafd51788735434a019d713a8e88f08a64a234e89a419c40a6b6e771100a82e1d15556c087935e043a1e93,2a
713,713,0,2a318b6d78e1885b7513b47fc594d727cbd3e42c9eb195c724914119ba5c60895507a5ced72e04cd416763b047cde5640837659bc1755c4ae33c9401a025c6ef6d351a2f9c246ebf19972e74c3cbb2d1,2a
714,714,0,2a318b6d78e1885b7513b47fc594d727cbd3e42c9eb195c724914119ba5c60895507a5ced72e04cd416763b047cde5640837659bc1755c4ae33c9401a025c6ef6d351a2f9c246ebf19972e74c3cbb2d1,2a
715,715,0,2a318b6d78e1885b7513b47fc594d727cbd3e42c9eb195c724914119ba5c60895507a5ced72e04cd416763b047cde5640837659bc1755c4ae33c9401a025c6ef6d351a2f9c246ebf19972e74c3cbb2d1,2a
716,716,0,344cbe0fe5bce07b1e001d5e520d2dda137050504094d5846ef74094603ac3406dac77b6b880875d084b2775c03953bf312861ce543903c819d4bd48a941d32cc8e5e0c0b4a40314399d5b1b9b535df4,2a
717,717,0,0c022b60ebc84a88dea93ebdb7d0a38e814de02f3b3903df3b1107648916652e030a4e3b8b1930a07e8bdf929ce6db4b529ad5483d89014e9219a10636b416a7ce7a8131935d82ca43c32f8381c7eec0,2b
718,718,0,7581f21a9f2fe0e224e1b4c7d2efc38e4cd249fa29d3e38b5f052fbb6938beae59881fad9978a34b264c1188bc15ad8858675b4c41f0ca4deba5d308a47204e30fe8698a242924f3ad32fc66e2802756,2b
719,719,0,7581f21a9f2fe0e224e1b4c7d2efc38e4cd249fa29d3e38b5f052fbb6938beae59881fad9978a34b264c1188bc15ad8858675b4c41f0ca4deba5d308a47204e30fe8698a242924f3ad32fc66e2802756,2b
720,720,0,7581f21a9f2fe0e224e1b4c7d2efc38e4cd249fa29d3e38b5f052fbb6938beae59881fad9978a34b264c1188bc15ad8858675b4c41f0ca4deba5d308a47204e30fe8698a242924f3ad32fc66e2802756,2b
721,721,0,86a92f76ea66a33fad039fd1396c6a50b3f2002824fa5e1450599fa41b8c40ab0f93ced8b7b4cfa8c8690300d490ad9e46c51803c0445e8fac414d0ad939569c3041689ece1b2124333c9a72018377ac,2b
722,722,0,41b0f621b4900710facfc7b22f1d405a080686f074aa0610945751bee6ac0c468532ce4d288ab99bb623c21c049b5881c2430d0e3ffbcd449b68734c7922a1a1f22ada90dc288ac6f5b4852a3c1628c7,2c
723,723,0,9a3c17c1190a6943bd3e9c4f5e868e77df4e7d42b5df8be2c634a85f16a1017cbec65ad7fa600fe90b8b8627a2e393d749532f691970bdef05caca77fc08986c7bfe914f8549e9e147b09204e4bc1a8c,2c
724,724,0,9a3c17c1190a6943bd3e9c4f5e868e77df4e7d42b5df8be2c634a85f16a1017cbec65ad7fa600fe90b8b8627a2e393d749532f691970bdef05caca77fc08986c7bfe914f8549e9e147b09204e4bc1a8c,2c
725,725,0,9a3c17c1190a6943bd3e9c4f5e868e77df4e7d42b5df8be2c634a85f16a1017cbec65ad7fa600fe90b8b8627a2e393d749532f691970bdef05caca77fc08986c7bfe914f8549e9e147b09204e4bc1a8c,2c
726,726,0,aa85b647f24c740ae291f0796225443e1f0f50b68b0626513d54f24baed1903646c8a55cfc728f8a28b4382f55583f0b3f948597500ce3665c1bfbb24eb9545984182e2ca9b60b6352955f5b318fc243,2c
727,727,0,9ec7cf3b784cee0420a4c70327a80bfdc4182d2483adcb02a64522cc379118db0f49aad0714390cec59115dfb36076040f24771dd1cc807402c06049a2944189ac92b425904ba6baf30e127f1bac8b63,2d
728,728,0,9ebfe5b702ede936701ae4b511e65afd68ede3a7f9f0a9e5cd9f70ebcbef4c10084ee8c1372a5a5e7a73fb3e3c8b3886840feaee15949b4e0855007ce0a85dda2f5beb44fdf69227e1e6d441d8b50411,2d
729,729,0,9ebfe5b702ede936701ae4b511e65afd68ede3a7f9f0a9e5cd9f70ebcbef4c10084ee8c1372a5a5e7a73fb3e3c8b3886840feaee15949b4e0855007ce0a85dda2f5beb44fdf69227e1e6d441d8b50411,2d
730,730,0,9ebfe5b702ede936701ae4b511e65afd68ede3a7f9f0a9e5cd9f70ebcbef4c10084ee8c1372a5a5e7a73fb3e3c8b3886840feaee15949b4e0855007ce0a85dda2f5beb44fdf69227e1e6d441d8b50411,2d
731,731,0,e1a7b5d67f468dae2c7cf236bca00dba9626a7cebd180c393e1008940db9b44aac80a9c3ba1c12cd12ddbe0588bced6304898a8392844bb0eb4921cd840c5f2d1234acf7c076d3d56f833a4217bea85b,2d
732,732,0,d7cf4bc86d682ce0d94a8cba2154c00404807e07565db1866199a68839844fed939d9f286d27222937b424d02543a944be2c68780a92f31d556feb0422d3dc498a5ed21286551169c9a5c1be0b6293c2,2e
733,733,0,b6e8455e6cbba3bce30938513e5357dba3b91afd731a601e84632b1afb5d0db22bc7172514f8ba7eb4fb59ced21044f44ea70f4af38a241e8769334aaf701c65e8fc7abecee2ac43daa0382b20190659,2e
